eye_id,image_name,image_id,eye_type,minio_key,is_valid_eye,rejecting_reason,split
12612,000299.jpg,59589,right,raw/eyes/0f576a98e8e196e5c77b7e0d8fc27d1f032aa2a476c09a247f8a60ee664a4572_right.png,1,,train
13377,000682.jpg,59972,left,raw/eyes/05524337d39ab98a5cccd738ed78f1463622eb2afff806d88fae3adcb4cf22b4_left.png,1,,train
14607,001297.jpg,60587,left,raw/eyes/1a6a2a201df2a821cc01969400fcf5836b6256cc1c0baaf83a436e3b2deb6383_left.png,1,,train
13241,000614.jpg,59904,left,raw/eyes/0db378b60626c5633e73f0771bb7d7b4c96ea57a08d7bf320ccbe52ec57b1377_left.png,1,,train
14544,001265.jpg,60555,right,raw/eyes/06224912d395e3d278ffb63a5799f12d144f583a0be6c22717603daa146bd571_right.png,0,hairs,train
12857,000422.jpg,59712,left,raw/eyes/0908dd74d50e702dc17b57a5b2efc9be847aa743231888ee71f8d9d4c492f302_left.png,1,,train
17138,002562.jpg,61852,right,raw/eyes/11e7e912b3b8026101dce7f3ed0df809f606a0b36b163575a1faeb836dc75df6_right.png,0,hairs,train
16645,002316.jpg,61606,left,raw/eyes/1ccc6682708eca8777a09a5de8d0362203085be4c2dc65f1dba6f5477dc4bd1e_left.png,1,,train
13626,000806.jpg,60096,right,raw/eyes/134e914c033edf8623afb5b3933b6eb446b5a6a0a2e67a48e727d338834d7d93_right.png,0,blur,train
12488,000237.jpg,59527,right,raw/eyes/0886e75854700d19348f8a92bdeb0027a7fff2a92fbd27548ebdc791920b6aea_right.png,0,reflection,train
16724,002355.jpg,61645,right,raw/eyes/0265e3ffb36d7fa97a0cedfaa2e560b48f136d1d603a35ccb7a1722a92395628_right.png,1,,train
15164,001575.jpg,60865,right,raw/eyes/1ba576792e639b6d512a0681bbace7c4fd9a9339b9aa98755ba68301dad75754_right.png,1,,train
12105,000046.jpg,59336,left,raw/eyes/1d2c243b2416cb4d7c87644484c19dae2450e7cf160ca6b56c69120d3bcae457_left.png,1,,train
12091,000039.jpg,59329,left,raw/eyes/189ea84a7cb6b3436eb8a32204bcc394ca5bb01d125995293de579592ad0a8c3_left.png,0,closed,train
15231,001609.jpg,60899,left,raw/eyes/19430890cfb513064d1da8790fea40624cdd6da19f548c7a15dd995b27dea7ef_left.png,0,closed,train
13804,000895.jpg,60185,right,raw/eyes/0667469741a1cea57ce748aa5b5c45d29b95710f6c04234e6a8ac9630775e2ac_right.png,1,,train
16785,002386.jpg,61676,left,raw/eyes/19f036c9e7ad2cebeceb948c70ae35a6ee7b8b301a49f8fa0e9d6260f9d59b25_left.png,0,side_eye,train
13353,000670.jpg,59960,left,raw/eyes/1a85e7ae5fa34f1bc450a572bafc41817f6fe2f723ed470714d2fcbf02788196_left.png,1,,train
13469,000728.jpg,60018,left,raw/eyes/166e8083806407cf9200e76c4064c6dced95c9f2e95a9bd7d044be955c4b2ee4_left.png,0,closed,train
15825,001906.jpg,61196,left,raw/eyes/16c0103d2ba1a82b37f4e7aa5b6f70918d8aebb9cbfbe704897456b1e0774c47_left.png,0,hairs,train
16523,002255.jpg,61545,left,raw/eyes/13eb6dbed1db749a9f8b9ef694d9854ffe8f22f7f8cb56ebdf3699b8149cccc3_left.png,0,closed,train
14013,001000.jpg,60290,left,raw/eyes/0068dd10bffeaf78d5290426704016f69748750e02e9835597821f7bff9446c3_left.png,1,,train
12405,000196.jpg,59486,left,raw/eyes/194fcc6cb8e97e5fe44f0c01a948c910830453bbcb27a041c6f8a7920f8c2e85_left.png,0,reflection,train
14485,001236.jpg,60526,left,raw/eyes/19c31669b62532c6b5c0519dbc5716574744e19f1252fa8d5b89cb67392593d9_left.png,0,reflection,train
13695,000841.jpg,60131,left,raw/eyes/0f7c6374c23ddff381d8e997767d4fc8ce8987c36fd6f6c0bd407f335c654b68_left.png,0,hairs,train
16989,002488.jpg,61778,left,raw/eyes/13a499d1ed21d0e170c7cef8004f8b97d132bafbdca0706f6f39cd4cbe07a424_left.png,0,reflection,train
13865,000926.jpg,60216,left,raw/eyes/186cc6bbb57f3823f940be93b47cfb60b2e1f632b512f9972146d64ef9f77011_left.png,0,closed,train
13938,000962.jpg,60252,right,raw/eyes/019cae624741275e36cc4023bd6b68482b7f4a61b769997e3238684a101db716_right.png,1,,train
15277,001632.jpg,60922,left,raw/eyes/00a2b94727fc900f76435e2553431d38e11385cf3a391497bf6e7d5bfcffa189_left.png,1,,train
14179,001083.jpg,60373,left,raw/eyes/069466f08a3bc4f4924d916d955adfc45dca3ded4233f3d0380ecb639cb2c7e3_left.png,0,blur,train
17907,002947.jpg,62237,left,raw/eyes/0fa79ce5af47ffc013d74f2b4aeb33faef832085b8ecc4cfe8a6add2df7c2a14_left.png,1,,train
13773,000880.jpg,60170,left,raw/eyes/1a10697c16483536b73706c189617a6c76974376f03dbf8b19b895e53c1b5cdf_left.png,0,reflection,train
14580,001283.jpg,60573,right,raw/eyes/034ec6d01d209cfe11f1ae70e73d039ab2d59beda727db5794ed4048b9e05f5e_right.png,1,,train
16624,002305.jpg,61595,right,raw/eyes/0bc071e70644995f2a5b7c2363c59d0c7446c3e9781efcb9a315b9e217578bdb_right.png,0,reflection,train
14685,001336.jpg,60626,left,raw/eyes/168691331d700ce9f90ed7e5c0dc85257b4e2bf7cb76642e9a54f75919bfe35e_left.png,1,,train
13018,000502.jpg,59792,right,raw/eyes/15815be0c42b501375fe98672bf3f57a7c52e88643022ecede4ff5c0b9226701_right.png,1,,train
17540,002763.jpg,62053,right,raw/eyes/06a2667513790a4142cc6d9d149e7c7c3ce692e79408c1c56dbf5997cbe7db9a_right.png,1,,train
16910,002448.jpg,61738,right,raw/eyes/1a10caa242eb1d8997355ab902033f6676122d993aa73ada6351fc0c97c401ad_right.png,1,,train
16061,002024.jpg,61314,left,raw/eyes/1b47640f8221897e03d223716a0131d1d2346e1763341e7a2e5f70463e173562_left.png,1,,train
16081,002034.jpg,61324,left,raw/eyes/04d08930d8154200ece5f9943190bc85e0f7cd8a0759858548347a3ccb35752e_left.png,0,closed,train
17137,002562.jpg,61852,left,raw/eyes/11e7e912b3b8026101dce7f3ed0df809f606a0b36b163575a1faeb836dc75df6_left.png,1,,train
13060,000523.jpg,59813,right,raw/eyes/05dde9deab7022bc3ffaee7255416be1e45c349064f7e8690e1bd1e2ae2e90de_right.png,1,,train
15509,001748.jpg,61038,left,raw/eyes/016070293176ec929a4b2adbd766d81fdd1ca5d5b4751c6ad27e24e7d4bb6cc4_left.png,1,,train
13264,000625.jpg,59915,right,raw/eyes/074dd0fc9649e1f52d2f4638ff0c6fa84a7ff0c73b1092d75912c517673870b2_right.png,0,blur,train
17802,002894.jpg,62184,right,raw/eyes/1784f6ad05fe91b90b882e583cfcd986e353052f1cc746cc0465a58fd2cd6fac_right.png,1,,train
17518,002752.jpg,62042,right,raw/eyes/1815adca2782e2d316b1845317041d22238e90f5b5e95c5036574e643fa43998_right.png,1,,train
16413,002200.jpg,61490,left,raw/eyes/1b40cf61dad4518a23c96327d166d1d3a120fef95d8ee54cb951de0be59a8483_left.png,1,,train
14074,001030.jpg,60320,right,raw/eyes/10cc6fb8dc285fa15dbfed0aca60296c48f1f43d3a74504ef0eebf08935ad75c_right.png,0,reflection,train
16889,002438.jpg,61728,left,raw/eyes/0c76717a93f4b00b6d9efcc45da95605baef90409e67896df62deadcf4173563_left.png,0,reflection,train
12772,000379.jpg,59669,right,raw/eyes/08e1a0b9ccba456222266d84ecbb90d4a6ac52cf90bc8af1e2e47f07097311b7_right.png,0,blur,train
16681,002334.jpg,61624,left,raw/eyes/1c606c830cf94c4d3e3ddb3054b3d494c013446cdcb2f4d3c2dafb3341fa9add_left.png,1,,train
14117,001052.jpg,60342,left,raw/eyes/14b825a3fbfc7fbd83aee3180949307737e7f0e9c906dc1173df179afc5c5d4c_left.png,0,hairs,train
12883,000435.jpg,59725,left,raw/eyes/12bb36963e20574d0fb1a1b8b3de0ec9fcddcfd63d89c129c073768b058aa4fc_left.png,1,,train
18033,003010.jpg,62300,left,raw/eyes/05831b63c7612b2f9a28b2376372d9e04caf5e4b841a498f423c680ccfa8c2ac_left.png,1,,train
16249,002118.jpg,61408,left,raw/eyes/1772ac863f7633a3fbac03e9318e6c9153aec6f2684abb439c023af28b6535df_left.png,0,blur,train
17385,002686.jpg,61976,left,raw/eyes/0b8ef5a730220d2bd78a1cc43977b24653c71f6a6291ed032081e9c21d98f0f8_left.png,0,reflection,train
13416,000701.jpg,59991,right,raw/eyes/0fe351dd9611085f6a798033040cfafa71373238992618d7fcb32b292c4397ee_right.png,1,,train
14402,001194.jpg,60484,right,raw/eyes/011a1eb3e0f503c79bf0bbb32aafef14d5c483cd8ce69c1e1586df8e114d0ccd_right.png,1,,train
16129,002058.jpg,61348,left,raw/eyes/10f45fd1c9d767e77e1a7c081737c80446dde2a7fefc95077a6c6ee73a85f8e4_left.png,1,,train
15278,001632.jpg,60922,right,raw/eyes/00a2b94727fc900f76435e2553431d38e11385cf3a391497bf6e7d5bfcffa189_right.png,1,,train
13048,000517.jpg,59807,right,raw/eyes/00b3caf9ac97862a54795189b43d356e174d025749bd98e794606d28cdc69cb2_right.png,1,,train
12945,000466.jpg,59756,left,raw/eyes/0f19702d9877db32787b3e5d1347dc1855d3c26706eb2c242dab9d79d7d6e1e8_left.png,1,,train
15593,001790.jpg,61080,left,raw/eyes/19cdd56e7999f364413da7f2ec634138237f884771692812f4f839231acec8a9_left.png,1,,train
13855,000921.jpg,60211,left,raw/eyes/18f25bbbf8b734ba7ee6a8652adcce5014dcbf8caa2daa0e7f7838237ab45d91_left.png,1,,train
13875,000931.jpg,60221,left,raw/eyes/0a274c26624c0d816c2ec7145cce7c47e536c3d19d3c3faac5aa0277c1f2c26a_left.png,0,side_eye,train
12558,000272.jpg,59562,right,raw/eyes/1760601ff64b493908c0871535ac41e5657ee5388c725f5c1fb5052041843438_right.png,1,,train
13334,000660.jpg,59950,right,raw/eyes/095ca8d76ad6344035cc3e8acd455d8c5993a5cce88d49651e62e2b7724b5fb3_right.png,0,blur,train
15306,001646.jpg,60936,right,raw/eyes/04735eb867dc4968a715f9e2a982465d4ffa205b1bfa4e91f565ce142be612d6_right.png,0,blur,train
17157,002572.jpg,61862,left,raw/eyes/10731eab5b06fd64c76856c56c437257b3a8065b3c1d913eeb7c11b22c3ccaa8_left.png,1,,train
14579,001283.jpg,60573,left,raw/eyes/034ec6d01d209cfe11f1ae70e73d039ab2d59beda727db5794ed4048b9e05f5e_left.png,0,closed,train
12824,000405.jpg,59695,right,raw/eyes/00a69a76de919a1f9bb4057139787ef21197dc3046fd803564abda1afc8ff3ba_right.png,1,,train
17187,002587.jpg,61877,left,raw/eyes/0ca1c05c7eb56391521d8c81141e802bf20e6dc0853a20aa323080f379b27a90_left.png,0,closed,train
14784,001385.jpg,60675,right,raw/eyes/1ae1f788bc06e32a7dfd3c5d8fc536bb423abad83b0e288b287dbdd19ec7ddb0_right.png,0,sun_glasses,train
13734,000860.jpg,60150,right,raw/eyes/0504f8276b601bd1f58633d3c9eb1f041389c453acf9ece7b33355e8dd430aa2_right.png,1,,train
14476,001231.jpg,60521,right,raw/eyes/0ec2aec6e4e9e7a59f98a45a31ea97ab0dc4c881a20c50199788ced4bd123fd0_right.png,0,closed,train
14203,001095.jpg,60385,left,raw/eyes/181a2a2c5f1083098c7c72910de8a9d72fb777271512d2fdccf673e09114e65d_left.png,1,,train
12055,000021.jpg,59311,left,raw/eyes/0d206544c0d47e580ee551a556c088d1a426c8e2d8a979b5bc63654031d0565e_left.png,0,blur,train
17195,002591.jpg,61881,left,raw/eyes/0e5c7f7edd4528d2e092b41696f14400fa3fbf45c2c96112f12270269347a121_left.png,1,,train
14194,001090.jpg,60380,right,raw/eyes/0d004108fcd390430eddce94f72f2f08651bcedf7f6fee2c6c91ec8b71f0fd9e_right.png,0,blur,train
17801,002894.jpg,62184,left,raw/eyes/1784f6ad05fe91b90b882e583cfcd986e353052f1cc746cc0465a58fd2cd6fac_left.png,1,,train
12815,000401.jpg,59691,left,raw/eyes/07fa290338a3ca2707dd8a3d8c01c72054141cf98b0df07bdc55b02357296fff_left.png,1,,train
12583,000285.jpg,59575,left,raw/eyes/1356a7afba408ab669e753aee58e784edef7fc28ea8bb02291cf24e516415e68_left.png,1,,train
13281,000634.jpg,59924,left,raw/eyes/05e7b7ad3f9c52ed36903d853599638b6ee128b875aaef8420ab25656147e67b_left.png,1,,train
16368,002177.jpg,61467,right,raw/eyes/11a468464214b39c1aeab30ce43dfe7762a5a798d229ba2b965e40794ec5651f_right.png,0,reflection,train
14475,001231.jpg,60521,left,raw/eyes/0ec2aec6e4e9e7a59f98a45a31ea97ab0dc4c881a20c50199788ced4bd123fd0_left.png,0,side_eye,train
17061,002524.jpg,61814,left,raw/eyes/0a9cfe348d72a0529c7721307efbe3546817c19e65d7c1245383ea0ff0e2f0bc_left.png,1,,train
14401,001194.jpg,60484,left,raw/eyes/011a1eb3e0f503c79bf0bbb32aafef14d5c483cd8ce69c1e1586df8e114d0ccd_left.png,1,,train
14680,001333.jpg,60623,right,raw/eyes/06bdc8b7d10915bad6abe24d46abd344e7b32d0b9a438e62e8eff6fb4bf13f99_right.png,1,,train
17645,002816.jpg,62106,left,raw/eyes/04eba64513a6dbde5339215633f04fbb9f2f511baa50a807ebf49a4baa35ed75_left.png,1,,train
16665,002326.jpg,61616,left,raw/eyes/0f80f5d271c14f0ef63c7e79c3d003a0c7b0489919370a1341f1b1762fd402c6_left.png,1,,train
16616,002301.jpg,61591,right,raw/eyes/0f194ba8662c4c58cf8843407bd246b0990c36a0995dfece388feb4b65a31bfb_right.png,1,,train
17001,002494.jpg,61784,left,raw/eyes/18c753611819800b8d7f103da1783a151ee107ff03b436bc0aab4c28a5a6a690_left.png,1,,train
17730,002858.jpg,62148,right,raw/eyes/1624204066098bc89fe335902088d6553be43f2c4e93f0bbccd47f6fd5d2ecf3_right.png,1,,train
16367,002177.jpg,61467,left,raw/eyes/11a468464214b39c1aeab30ce43dfe7762a5a798d229ba2b965e40794ec5651f_left.png,1,,train
12468,000227.jpg,59517,right,raw/eyes/0defc259a1c975c1653944f25e76abcc56c39ecf13494a2644d1144cae87c8af_right.png,0,side_eye,train
12024,000005.jpg,59295,right,raw/eyes/0acac5af2efe06ecaaded431943420cdfbd98ebe88d845da95bed4c409549f95_right.png,1,,train
13774,000880.jpg,60170,right,raw/eyes/1a10697c16483536b73706c189617a6c76974376f03dbf8b19b895e53c1b5cdf_right.png,0,reflection,train
13333,000660.jpg,59950,left,raw/eyes/095ca8d76ad6344035cc3e8acd455d8c5993a5cce88d49651e62e2b7724b5fb3_left.png,0,blur,train
14578,001282.jpg,60572,right,raw/eyes/1b18c274564ebdd1faf7e6c45a811e7fd35a599d51e627c597edb39c0bee1fce_right.png,1,,train
17558,002772.jpg,62062,right,raw/eyes/1ab9678258e25493920df046c688a798408c93bed83c13a383db5b14c350a2ac_right.png,1,,train
13054,000520.jpg,59810,right,raw/eyes/193e9a7655c41b93a6f481a5f858d6c3bf4ba63a1dce4a81e120fcb39859afa9_right.png,0,sun_glasses,train
16185,002086.jpg,61376,left,raw/eyes/140faf67d4f6fc6e6e5ffa42095ee569ab86ca59390b359b49118420eaba6acd_left.png,1,,train
14994,001490.jpg,60780,right,raw/eyes/1c66e05b63a5745328c52e4753fc2fbe56aee34b4fdf788b8dd6e6611aeeafee_right.png,0,closed,train
17658,002822.jpg,62112,right,raw/eyes/008bdad1248b5b4267f9ecad582b508944a57c2c8e363dc0b65f84a231bc8b87_right.png,1,,train
12092,000039.jpg,59329,right,raw/eyes/189ea84a7cb6b3436eb8a32204bcc394ca5bb01d125995293de579592ad0a8c3_right.png,0,blur,train
13047,000517.jpg,59807,left,raw/eyes/00b3caf9ac97862a54795189b43d356e174d025749bd98e794606d28cdc69cb2_left.png,1,,train
12342,000164.jpg,59454,right,raw/eyes/0e0c2baa90cdcb86980d4a95c2340aefcbee8eeeb729a2f9885a1b06ebbdc823_right.png,1,,train
15312,001649.jpg,60939,right,raw/eyes/11517bebaf850212d0501def85db173edf9c5c31db1c9480cc53da019aa506d7_right.png,1,,train
14923,001455.jpg,60745,left,raw/eyes/05213319d84ff2803ca47689b1f5ddd19402d9444fee081b865540fba8436e6d_left.png,1,,train
17002,002494.jpg,61784,right,raw/eyes/18c753611819800b8d7f103da1783a151ee107ff03b436bc0aab4c28a5a6a690_right.png,1,,train
16065,002026.jpg,61316,left,raw/eyes/06b83bb80346b8e70459f0e22fd9ab5d57cb814fce993995a2f9d43f9db09a43_left.png,1,,train
15580,001783.jpg,61073,right,raw/eyes/000688fa5933cbb0f5061a0c352ef9b0e6ac58521d9f5af19172ba7471270adb_right.png,1,,train
14992,001489.jpg,60779,right,raw/eyes/1103772035da9539a86c5974974b54b65362379e699ca41703accf35b5804116_right.png,0,blur,train
17557,002772.jpg,62062,left,raw/eyes/1ab9678258e25493920df046c688a798408c93bed83c13a383db5b14c350a2ac_left.png,1,,train
14935,001461.jpg,60751,left,raw/eyes/05602cdce809fb951040d95d7fd5c17c690422920af2b1c70586c2c41f8f6254_left.png,1,,train
15081,001534.jpg,60824,left,raw/eyes/0a06b85c62695a87097f872b85ee578b2ad959f3d1e4da2ff8799e4af0e5bd57_left.png,1,,train
16002,001994.jpg,61284,right,raw/eyes/0343637d888e4cc227ec976d2942d8e0944078d3ecbd1c6f6e967cf3c5c91ef3_right.png,1,,train
13415,000701.jpg,59991,left,raw/eyes/0fe351dd9611085f6a798033040cfafa71373238992618d7fcb32b292c4397ee_left.png,1,,train
12965,000476.jpg,59766,left,raw/eyes/07a1906620e0d44416a6c5f400136e446e0e4d517861cbba40e1a09ae6761f0a_left.png,1,,train
12153,000070.jpg,59360,left,raw/eyes/16051746e768c420bf097b11c79f70441b8053c36f6a1e04ed7aab7cb73b51d2_left.png,0,side_eye,train
14993,001490.jpg,60780,left,raw/eyes/1c66e05b63a5745328c52e4753fc2fbe56aee34b4fdf788b8dd6e6611aeeafee_left.png,0,closed,train
13364,000675.jpg,59965,right,raw/eyes/190c0be00a1460688dcdc6d3a106badb8bf9dcd639cf79f88280f523504a6693_right.png,0,sun_glasses,train
16492,002239.jpg,61529,right,raw/eyes/0220a4f3119da1bacd3cae72266ece0608b9289b2bfe17184d0d2445b07fe03d_right.png,1,,train
17474,002730.jpg,62020,right,raw/eyes/0ed2cbb69fe05a16cfc24415d6720304cb95532aedd5a27c077b464534231340_right.png,1,,train
13316,000651.jpg,59941,right,raw/eyes/15225fc3d3b47e04ba05efee982c4961692e62b7ae4459853cafd755f39ea435_right.png,1,,train
17460,002723.jpg,62013,right,raw/eyes/18ded20ce1f16cebdf7ed5df9cd5605893a3395cad9ecb6da763936dffe577ac_right.png,1,,train
14180,001083.jpg,60373,right,raw/eyes/069466f08a3bc4f4924d916d955adfc45dca3ded4233f3d0380ecb639cb2c7e3_right.png,0,blur,train
15877,001932.jpg,61222,left,raw/eyes/1cdf052d9d977d91bfdd808d56a6352b59d370f6c200f87f6fa16aa89f18e3c3_left.png,0,side_eye,train
17564,002775.jpg,62065,right,raw/eyes/0e9f6861c69cdda81884897a5a220a539228bd899e40ce86296a2380157e4179_right.png,1,,train
16984,002485.jpg,61775,right,raw/eyes/0848c5f0a81da9a1f9656eaeae462e3950c669bdc0bc5399e81e99fe871d0baf_right.png,1,,train
16633,002310.jpg,61600,left,raw/eyes/08e9729af2c5e7c7f803dc73caef1b5f4fe3635815d6ff746be38076d4461974_left.png,0,closed,train
17223,002605.jpg,61895,left,raw/eyes/13c69018b2b060ca7e8786fcae866b0239d78c9dec897c32fc1feb7766e6997d_left.png,1,,train
13856,000921.jpg,60211,right,raw/eyes/18f25bbbf8b734ba7ee6a8652adcce5014dcbf8caa2daa0e7f7838237ab45d91_right.png,1,,train
12920,000453.jpg,59743,right,raw/eyes/0696a67a6802b8dc516daab47146027fe512475d81b5f73a1aab82fed4377f56_right.png,0,blur,train
14453,001220.jpg,60510,left,raw/eyes/03646b6e9c0ee8f72df6f8b1f9c95cbd555301c812f886cc3f408e622a242d5b_left.png,1,,train
17684,002835.jpg,62125,right,raw/eyes/09d46fc9af3f122195fd1c3b6eff43b3d89c4b27975687d232e13d413f1ada6b_right.png,0,closed,train
13937,000962.jpg,60252,left,raw/eyes/019cae624741275e36cc4023bd6b68482b7f4a61b769997e3238684a101db716_left.png,1,,train
16646,002316.jpg,61606,right,raw/eyes/1ccc6682708eca8777a09a5de8d0362203085be4c2dc65f1dba6f5477dc4bd1e_right.png,1,,train
12712,000349.jpg,59639,right,raw/eyes/0304412d0af77bd724ef3bb0f41718c8985c38e1ba040b73c53bb330b9b28c5c_right.png,1,,train
13145,000566.jpg,59856,left,raw/eyes/17a655e2a6196db2be970f83002718dc08ac6cc9433390fb83b5f852d912b376_left.png,0,reflection,train
15073,001530.jpg,60820,left,raw/eyes/0f1a2e51b6720e4d2a776a8c04bb79769f584ab18ad808663c0a502bd7fdbfcd_left.png,1,,train
16756,002371.jpg,61661,right,raw/eyes/1d4d56c32966362e431d5a64674ea394886e70ac767e7eda637702595d08f168_right.png,0,closed,train
17008,002497.jpg,61787,right,raw/eyes/08f0c1d051ed6885da2f32e688af3cf61ff93c243c5e381c5573ab02272c4dbd_right.png,1,,train
12668,000327.jpg,59617,right,raw/eyes/1074e4db717ac9c15e2a985852cde078b25d4151ad23674010fcecc790428c2a_right.png,0,blur,train
16135,002061.jpg,61351,left,raw/eyes/02ec21d88439b6cfb586333cc298a0bb6fbc8cd67d3b5f4c5564d44e442fdd92_left.png,0,sun_glasses,train
12975,000481.jpg,59771,left,raw/eyes/09fa8682c353bca5a775339626151e83f512c87c1b733b3c839a3442df825838_left.png,1,,train
12230,000108.jpg,59398,right,raw/eyes/16c0142159f68a09f8f71e47b180e0cbd7be64c5eb124b28d165fb328d4a431b_right.png,1,,train
17412,002699.jpg,61989,right,raw/eyes/01bfe9b93d1c42a039fef8cdf4a870ed32aeb15eac72bf4066a358049087b8f3_right.png,0,closed,train
14721,001354.jpg,60644,left,raw/eyes/043a0a31505db2a04334459e4df289ec44a1ee1153909bda64987dd29fc6a4b1_left.png,0,closed,train
14649,001318.jpg,60608,left,raw/eyes/0ad905dc2f51dea354dcd0c710857c7431fd470b4903b28df4839a2a9d8b9690_left.png,1,,train
15813,001900.jpg,61190,left,raw/eyes/1a02b5781955536e881e3a2b303154a10e727499414d97ae2152ee5c42286075_left.png,1,,train
14118,001052.jpg,60342,right,raw/eyes/14b825a3fbfc7fbd83aee3180949307737e7f0e9c906dc1173df179afc5c5d4c_right.png,0,closed,train
12259,000123.jpg,59413,left,raw/eyes/14d7e3fdac9d3f2f26338e2545bbc6cffeb19ccc760bb0e1c33d93ccba0c0136_left.png,1,,train
16337,002162.jpg,61452,left,raw/eyes/0f063771cf8c6c8af6cf26cfc2f82eafc6ff499ff9cb7e3157dee2de8f9ec4b2_left.png,1,,train
13026,000506.jpg,59796,right,raw/eyes/0c5f6f6404f20a0128bf3b518a74f09d579c3779a646e2cecee16038c457375d_right.png,1,,train
17007,002497.jpg,61787,left,raw/eyes/08f0c1d051ed6885da2f32e688af3cf61ff93c243c5e381c5573ab02272c4dbd_left.png,1,,train
12803,000395.jpg,59685,left,raw/eyes/17671d46203dca3a69ab4882b4c8f67422ef96454d9a20f67fda627f0e6cc5a7_left.png,0,closed,train
17901,002944.jpg,62234,left,raw/eyes/107d3a94d50bebb514fcb457f2c91865d50aae3f0b60a299d5f93432027ec0ef_left.png,0,blur,train
17479,002733.jpg,62023,left,raw/eyes/025db4055850d3eff646ccec729eb73e28c54bfffac59b130425cd6a6d31a0f5_left.png,1,,train
14333,001160.jpg,60450,left,raw/eyes/0b15c8870627eeb8a6775fef6a45d64224551351ebaeaaac11b7e450ea749f40_left.png,1,,train
17438,002712.jpg,62002,right,raw/eyes/0e3ba6d3739cd155725620f3b78472d87712a2cac0aeae3190ac7e6fd27219ef_right.png,1,,train
15083,001535.jpg,60825,left,raw/eyes/0aa99abf5e46e9be798a1781ff48e5d6e8be6e156efef423f73adcb3ba5da2ce_left.png,1,,train
17683,002835.jpg,62125,left,raw/eyes/09d46fc9af3f122195fd1c3b6eff43b3d89c4b27975687d232e13d413f1ada6b_left.png,0,closed,train
16623,002305.jpg,61595,left,raw/eyes/0bc071e70644995f2a5b7c2363c59d0c7446c3e9781efcb9a315b9e217578bdb_left.png,1,,train
17205,002596.jpg,61886,left,raw/eyes/17dfcbb9389e893140084018680559ce0f32e77664e4ef5982cf00f31aa92d56_left.png,0,closed,train
14844,001415.jpg,60705,right,raw/eyes/1b15684621cdb087f851351312e093ec70778087cce799d1d376178f0cc0ee9c_right.png,0,side_eye,train
14925,001456.jpg,60746,left,raw/eyes/03a6180a67e33da8cc34d722aa1392908e929ce631940446295616e16c3761d7_left.png,1,,train
14332,001159.jpg,60449,right,raw/eyes/0ae236d0e6de8e6ecb67f0cc24241d7b82baa997671088863ef4c7b51c22c808_right.png,1,,train
15194,001590.jpg,60880,right,raw/eyes/04b4eb3a03e24aaf458d369ad4c1684d34ad757286a973d371f450fe8321d251_right.png,1,,train
14778,001382.jpg,60672,right,raw/eyes/0e71805f698ec2c531774b18d0237d67255e668cd111a8803a19cc4874bb333c_right.png,0,hairs,train
12667,000327.jpg,59617,left,raw/eyes/1074e4db717ac9c15e2a985852cde078b25d4151ad23674010fcecc790428c2a_left.png,0,blur,train
17937,002962.jpg,62252,left,raw/eyes/1d881415b7cf8ceb89c68f63172a3b15f73926e91119044f3eae869e750a73cc_left.png,0,blur,train
14702,001344.jpg,60634,right,raw/eyes/0a8d6d8994dfa9911aa36bcc98e9c0b85b6767de15bf77b2aa6ba0ca5290625a_right.png,0,blur,train
12487,000237.jpg,59527,left,raw/eyes/0886e75854700d19348f8a92bdeb0027a7fff2a92fbd27548ebdc791920b6aea_left.png,0,reflection,train
16635,002311.jpg,61601,left,raw/eyes/1a05b5d12eb6a6b2231651451a55fd1c21e276667fd35e6956b24f53fc3fd277_left.png,1,,train
12557,000272.jpg,59562,left,raw/eyes/1760601ff64b493908c0871535ac41e5657ee5388c725f5c1fb5052041843438_left.png,1,,train
15004,001495.jpg,60785,right,raw/eyes/04f60051706f27ed27cdfaec53a43e62d60988ac94e7ad080da5df79545c543b_right.png,1,,train
14131,001059.jpg,60349,left,raw/eyes/144e279819bbd9c1b3eafd4755bb045a9a9c89d7e072017902d10c111cf213a9_left.png,1,,train
17048,002517.jpg,61807,right,raw/eyes/182807e70161302bf04b7a8e16c4f7b3ddb7685ff25ac73c555466c9ba51557f_right.png,1,,train
14719,001353.jpg,60643,left,raw/eyes/0e3abf518ae25bb9a631f3641ff13a36b3820f189605acc3c6f0d9b919470444_left.png,1,,train
14686,001336.jpg,60626,right,raw/eyes/168691331d700ce9f90ed7e5c0dc85257b4e2bf7cb76642e9a54f75919bfe35e_right.png,0,reflection,train
15055,001521.jpg,60811,left,raw/eyes/0ddcdaea20778a167b5212bce6402b3c60c0af1445d55c23583ad37d27940912_left.png,1,,train
17196,002591.jpg,61881,right,raw/eyes/0e5c7f7edd4528d2e092b41696f14400fa3fbf45c2c96112f12270269347a121_right.png,1,,train
15836,001911.jpg,61201,right,raw/eyes/06493580e0e9a13fa9ce2534a16951bb3d94b9dd4a0e78f984498bd2c667b619_right.png,0,blur,train
15933,001960.jpg,61250,left,raw/eyes/17e1a66997aae7260c294fae1ab23012d6471f9cbb051fe40008cee6e89520b2_left.png,0,reflection,train
16414,002200.jpg,61490,right,raw/eyes/1b40cf61dad4518a23c96327d166d1d3a120fef95d8ee54cb951de0be59a8483_right.png,1,,train
